pp,REPORT_DATE,CONTRACT_ID,DAY_PAST_DUE,DPD_GROUP,AMT_PRINCIPAL
461,2023-09-30,LOAN_1831511125,0,0 days,483757.0
462,2023-06-30,LOAN_1830046154,0,0 days,272991.0
463,2023-06-30,LOAN_1831511125,0,0 days,508538.0
464,2023-03-31,LOAN_1831511125,0,0 days,532466.0
465,2022-12-31,LOAN_1831511125,0,0 days,555967.0
466,2022-12-31,LOAN_1830046154,0,0 days,293068.0
467,2023-12-31,LOAN_2078131524,0,0 days,73564.0
468,2023-12-31,LOAN_2116366154,0,0 days,266092.0
469,2023-12-31,LOAN_2067936609,0,0 days,198132.0
470,2023-12-31,LOAN_2151716145,0,0 days,182221.0
471,2023-09-30,LOAN_2078131524,0,0 days,86819.0
472,2023-09-30,LOAN_2067936609,0,0 days,198132.0
473,2023-09-30,LOAN_2116366154,0,0 days,299282.0
474,2023-06-30,LOAN_2067936609,0,0 days,215050.0
475,2023-12-31,LOAN_2038606405,65,61 - 90,769965.0
476,2023-09-30,LOAN_2115036146,0,0 days,163816.0
477,2023-09-30,LOAN_2078130962,0,0 days,603251.0
478,2023-06-30,LOAN_2038606405,0,0 days,780946.0
479,2023-09-30,LOAN_2038606405,0,0 days,769965.0
480,2023-12-31,LOAN_2115036146,0,0 days,155899.0
481,2023-12-31,LOAN_2078130962,0,0 days,575658.0
482,2023-12-31,LOAN_2067935255,0,0 days,340054.0
483,2023-12-31,LOAN_2108899125,0,0 days,8634.0
484,2023-09-30,LOAN_2078129090,0,0 days,114603.0
485,2023-06-30,LOAN_2073669125,0,0 days,70000.0
486,2023-06-30,LOAN_2067935255,0,0 days,381459.0
487,2023-09-30,LOAN_2108899125,0,0 days,27966.0
488,2023-09-30,LOAN_2067935255,0,0 days,343540.0
489,2023-09-30,LOAN_2073669125,0,0 days,59191.0
490,2023-12-31,LOAN_2073669125,0,0 days,48038.0
491,2023-12-31,LOAN_2007930260,0,0 days,23316.0
492,2023-12-31,LOAN_2040306442,62,61 - 90,231733.0
493,2023-12-31,LOAN_2106107125,0,0 days,36393.0
494,2023-12-31,LOAN_2062908693,0,0 days,50533.0
495,2023-09-30,LOAN_2062908693,0,0 days,61623.0
496,2023-09-30,LOAN_2007930260,0,0 days,30321.0
497,2023-06-30,LOAN_2062908693,0,0 days,72552.0
498,2023-06-30,LOAN_2007930260,0,0 days,36956.0
499,2023-06-30,LOAN_2040306442,0,0 days,270003.0
500,2023-03-31,LOAN_2007930260,0,0 days,43531.0
501,2023-09-30,LOAN_2040306442,1,1 - 30,246302.0
502,2023-09-30,LOAN_2106107125,0,0 days,43119.0
503,2023-12-31,LOAN_2075908984,0,0 days,115945.0
504,2023-09-30,LOAN_2075908984,0,0 days,131324.0
505,2023-12-31,LOAN_2136376125,0,0 days,955328.0
506,2023-12-31,LOAN_2156908592,0,0 days,483764.0
507,2023-12-31,LOAN_2165306397,0,0 days,60690.0
508,2023-03-31,LOAN_1521506347,0,0 days,6339.0
509,2023-06-30,LOAN_1521506347,0,0 days,1620.0
510,2022-12-31,LOAN_1521506347,0,0 days,10801.0
511,2023-03-31,LOAN_1684908370,0,0 days,42456.0
512,2023-03-31,LOAN_1713298125,0,0 days,85353.0
513,2023-09-30,LOAN_1713298125,0,0 days,40232.0
514,2023-06-30,LOAN_1713298125,0,0 days,63215.0
515,2023-06-30,LOAN_1689706406,0,0 days,10776.0
516,2023-03-31,LOAN_1703036151,0,0 days,51448.0
517,2023-03-31,LOAN_1690016152,0,0 days,80409.0
518,2023-03-31,LOAN_1689706406,0,0 days,26486.0
519,2023-12-31,LOAN_1713298125,0,0 days,12886.0
520,2022-12-31,LOAN_1689706406,0,0 days,41642.0
521,2022-12-31,LOAN_1713298125,0,0 days,106749.0
522,2022-12-31,LOAN_1690016152,0,0 days,201202.0
523,2022-12-31,LOAN_1684908370,0,0 days,73070.0
524,2022-12-31,LOAN_1706149125,0,0 days,73469.0
525,2022-12-31,LOAN_1703036151,0,0 days,69501.0
526,2023-03-31,LOAN_1978214578,0,0 days,114846.0
527,2023-09-30,LOAN_1978214578,0,0 days,98809.0
528,2023-06-30,LOAN_1978218662,0,0 days,619410.0
529,2023-06-30,LOAN_1978214578,0,0 days,107018.0
530,2023-03-31,LOAN_1978218662,0,0 days,664717.0
531,2023-09-30,LOAN_1978218662,0,0 days,571897.0
532,2023-12-31,LOAN_1978218662,0,0 days,521805.0
533,2023-03-31,LOAN_1889188125,0,0 days,816937.0
534,2023-03-31,LOAN_1910306387,0,0 days,429183.0
535,2023-03-31,LOAN_1885416149,0,0 days,37993.0
536,2023-03-31,LOAN_1907909336,5,1 - 30,401098.0
537,2023-03-31,LOAN_1882106441,0,0 days,553685.0
538,2023-03-31,LOAN_1907908953,0,0 days,377293.0
539,2023-03-31,LOAN_1884306428,0,0 days,146386.0
540,2023-12-31,LOAN_1889188125,0,0 days,574963.0
541,2023-12-31,LOAN_1913103125,0,0 days,142549.0
542,2023-12-31,LOAN_1910306387,0,0 days,399478.0
543,2023-12-31,LOAN_1907909336,0,0 days,300431.0
544,2023-09-30,LOAN_1910306387,0,0 days,417573.0
545,2023-09-30,LOAN_1884306428,0,0 days,117693.0
546,2023-09-30,LOAN_1891909343,0,0 days,256149.0
547,2023-09-30,LOAN_1907908933,0,0 days,264522.0
548,2023-09-30,LOAN_1889188125,0,0 days,656800.0
549,2023-09-30,LOAN_1885416149,0,0 days,30545.0
550,2023-06-30,LOAN_1885416149,0,0 days,34295.0
551,2023-06-30,LOAN_1907908933,4,1 - 30,305809.0
552,2023-06-30,LOAN_1910306387,0,0 days,429183.0
553,2023-06-30,LOAN_1889188125,0,0 days,737424.0
554,2023-06-30,LOAN_1884306428,0,0 days,132139.0
555,2023-06-30,LOAN_1891909343,0,0 days,287592.0
556,2023-06-30,LOAN_1907908953,0,0 days,341874.0
557,2023-06-30,LOAN_1907909336,0,0 days,367697.0
558,2023-06-30,LOAN_1882106441,0,0 days,510698.0
559,2023-06-30,LOAN_1913103125,0,0 days,184259.0
560,2023-06-30,LOAN_1889186146,0,0 days,226891.0
561,2023-03-31,LOAN_1889186146,0,0 days,251355.0
562,2023-03-31,LOAN_1891909343,0,0 days,318602.0
563,2023-03-31,LOAN_1913103125,0,0 days,205508.0
564,2023-03-31,LOAN_1882106376,0,0 days,234948.0
565,2023-03-31,LOAN_1907908933,0,0 days,326191.0
566,2023-03-31,LOAN_1898106427,0,0 days,160752.0
567,2023-03-31,LOAN_1891908903,0,0 days,505172.0
568,2023-03-31,LOAN_1907909076,0,0 days,517856.0
569,2023-09-30,LOAN_1913103125,0,0 days,162713.0
570,2023-09-30,LOAN_1882106441,0,0 days,472600.0
571,2023-09-30,LOAN_1907908953,0,0 days,305959.0
572,2023-09-30,LOAN_1907909336,0,0 days,335047.0
573,2023-09-30,LOAN_1889186146,0,0 days,202084.0
574,2023-12-31,LOAN_1907908953,0,0 days,269501.0
575,2023-12-31,LOAN_1884306428,0,0 days,103029.0
576,2023-12-31,LOAN_1882106441,0,0 days,433904.0
577,2023-12-31,LOAN_1889186146,0,0 days,176904.0
578,2023-12-31,LOAN_1885416149,0,0 days,26739.0
579,2023-12-31,LOAN_1891909343,0,0 days,224232.0
580,2022-12-31,LOAN_1889186146,0,0 days,275559.0
581,2022-12-31,LOAN_1907909336,0,0 days,432786.0
582,2022-12-31,LOAN_1885416149,0,0 days,41651.0
583,2022-12-31,LOAN_1913103125,0,0 days,226329.0
584,2022-12-31,LOAN_1882106441,0,0 days,607001.0
585,2022-12-31,LOAN_1898106427,0,0 days,172761.0
586,2022-12-31,LOAN_1882106376,0,0 days,257075.0
587,2022-12-31,LOAN_1907908933,0,0 days,356489.0
588,2022-12-31,LOAN_1907909176,0,0 days,475020.0
589,2022-12-31,LOAN_1889188125,0,0 days,895603.0
590,2022-12-31,LOAN_1891909343,0,0 days,349285.0
591,2022-12-31,LOAN_1907909076,0,0 days,565957.0
592,2022-12-31,LOAN_1910306387,0,0 days,429183.0
593,2022-12-31,LOAN_1891908903,0,0 days,553823.0
594,2022-12-31,LOAN_1884306428,0,0 days,160481.0
595,2022-12-31,LOAN_1907908953,0,0 days,412650.0
596,2023-09-30,LOAN_2078130342,0,0 days,27507.0
597,2023-09-30,LOAN_2078130645,0,0 days,31254.0
598,2023-09-30,LOAN_2078133194,0,0 days,7745.0
599,2023-12-31,LOAN_2062908715,0,0 days,946649.0
600,2023-12-31,LOAN_2067935594,0,0 days,132146.0
601,2023-12-31,LOAN_2078132414,0,0 days,599954.0
602,2023-12-31,LOAN_2047806381,0,0 days,377182.0
603,2023-12-31,LOAN_2052586149,0,0 days,883132.0
604,2023-09-30,LOAN_2029909147,0,0 days,1807997.0
605,2023-09-30,LOAN_2075909213,0,0 days,391568.0
606,2023-09-30,LOAN_2078132414,0,0 days,624627.0
607,2023-09-30,LOAN_2067936998,0,0 days,235744.0
608,2023-09-30,LOAN_2065106409,0,0 days,675710.0
609,2023-09-30,LOAN_2052586149,0,0 days,906228.0
610,2023-09-30,LOAN_2078129027,0,0 days,613938.0
611,2023-09-30,LOAN_2075908978,0,0 days,75823.0
612,2023-06-30,LOAN_2067935594,0,0 days,139365.0
613,2023-06-30,LOAN_2062908715,0,0 days,998360.0
614,2023-06-30,LOAN_2029909147,0,0 days,1887304.0
615,2023-06-30,LOAN_2052586149,0,0 days,927818.0
616,2023-06-30,LOAN_2067936998,0,0 days,248378.0
617,2023-06-30,LOAN_2065106409,0,0 days,694896.0
618,2023-06-30,LOAN_2047806381,0,0 days,438201.0
619,2023-06-30,LOAN_2055926145,0,0 days,293345.0
620,2023-09-30,LOAN_2062908715,0,0 days,970795.0
621,2023-09-30,LOAN_2067935594,0,0 days,135517.0
622,2023-09-30,LOAN_2047806381,0,0 days,382978.0
623,2023-09-30,LOAN_2078129909,0,0 days,456454.0
624,2023-09-30,LOAN_2055926145,0,0 days,286519.0
625,2023-12-31,LOAN_2078129909,0,0 days,449977.0
626,2023-12-31,LOAN_2055926145,0,0 days,286519.0
627,2023-12-31,LOAN_2067936998,0,0 days,228530.0
628,2023-12-31,LOAN_2065106409,0,0 days,658903.0
629,2023-12-31,LOAN_2029909147,0,0 days,1728200.0
630,2023-12-31,LOAN_2078129027,0,0 days,599009.0
631,2023-12-31,LOAN_2101796149,0,0 days,429154.0
632,2023-09-30,LOAN_2100676153,0,0 days,192601.0
633,2023-09-30,LOAN_2101796149,0,0 days,463441.0
634,2023-09-30,LOAN_2075908624,0,0 days,96217.0
635,2023-12-31,LOAN_2100676153,0,0 days,159175.0
636,2023-12-31,LOAN_2075908624,0,0 days,79947.0
637,2023-09-30,LOAN_2085328125,0,0 days,267026.0
638,2023-12-31,LOAN_2085328125,0,0 days,258302.0
639,2023-12-31,LOAN_2029906425,0,0 days,715423.0
640,2023-09-30,LOAN_2029906425,0,0 days,729901.0
641,2023-06-30,LOAN_2029906425,0,0 days,743355.0
642,2023-03-31,LOAN_1745366125,0,0 days,1.0
643,2023-03-31,LOAN_1750656147,0,0 days,11514.0
644,2023-06-30,LOAN_1745366125,4,1 - 30,0.0
645,2022-12-31,LOAN_1745366125,0,0 days,37796.0
646,2022-12-31,LOAN_1750656147,0,0 days,16870.0
647,2023-03-31,LOAN_1749136153,0,0 days,573013.0
648,2023-09-30,LOAN_1749136153,0,0 days,510038.0
649,2023-06-30,LOAN_1749136153,0,0 days,542176.0
650,2023-12-31,LOAN_1749136153,0,0 days,476334.0
651,2022-12-31,LOAN_1749136153,0,0 days,603106.0
652,2023-03-31,LOAN_1780853565,0,0 days,18943.0
653,2023-03-31,LOAN_1780856565,0,0 days,18564.0
654,2022-12-31,LOAN_1781084472,0,0 days,15200.0
655,2022-12-31,LOAN_1780856565,0,0 days,36186.0
656,2022-12-31,LOAN_1780853565,0,0 days,36924.0
657,2023-03-31,LOAN_1780318713,0,0 days,311155.0
658,2023-09-30,LOAN_1780318713,0,0 days,278218.0
659,2023-06-30,LOAN_1780318713,0,0 days,294965.0
660,2023-12-31,LOAN_1780318713,0,0 days,260801.0
661,2022-12-31,LOAN_1780318713,0,0 days,327033.0
662,2023-03-31,LOAN_1780328344,0,0 days,16310.0
663,2023-03-31,LOAN_1780323994,0,0 days,3256.0
664,2022-12-31,LOAN_1780585111,0,0 days,19953.0
665,2022-12-31,LOAN_1780328344,0,0 days,32088.0
666,2022-12-31,LOAN_1780323994,0,0 days,6403.0
667,2023-03-31,LOAN_1780580429,282,180+,863247.0
668,2023-03-31,LOAN_1780580330,0,0 days,128898.0
669,2023-03-31,LOAN_1781083620,0,0 days,18781.0
670,2023-12-31,LOAN_1781083620,0,0 days,15866.0
671,2023-12-31,LOAN_1780580429,557,180+,810010.0
672,2023-12-31,LOAN_1780580330,0,0 days,108880.0
673,2023-12-31,LOAN_1780318423,0,0 days,690263.0
674,2023-09-30,LOAN_1780318423,0,0 days,734464.0
675,2023-09-30,LOAN_1780580429,465,180+,817960.0
676,2023-09-30,LOAN_1767806369,0,0 days,371055.0
677,2023-09-30,LOAN_1780580330,0,0 days,115852.0
678,2023-06-30,LOAN_1780580429,373,180+,852498.0
679,2023-06-30,LOAN_1780325936,8,1 - 30,686461.0
680,2023-06-30,LOAN_1781083620,0,0 days,17851.0
681,2023-06-30,LOAN_1780580330,0,0 days,122506.0
682,2023-06-30,LOAN_1780318423,0,0 days,776645.0
683,2023-06-30,LOAN_1767806369,0,0 days,388367.0
684,2023-03-31,LOAN_1780581131,0,0 days,552137.0
685,2023-03-31,LOAN_1780325936,0,0 days,709872.0
686,2023-03-31,LOAN_1767806369,0,0 days,409265.0
687,2023-03-31,LOAN_1780318423,0,0 days,817169.0
688,2023-09-30,LOAN_1781083620,3,1 - 30,17206.0
689,2023-12-31,LOAN_1767806369,0,0 days,361945.0
690,2022-12-31,LOAN_1780580429,192,180+,870356.0
691,2022-12-31,LOAN_1780580330,0,0 days,135149.0
692,2022-12-31,LOAN_1767806369,0,0 days,429691.0
693,2022-12-31,LOAN_1780581131,0,0 days,578913.0
694,2022-12-31,LOAN_1780325936,0,0 days,744297.0
695,2022-12-31,LOAN_1780318423,0,0 days,856798.0
696,2022-12-31,LOAN_1781083620,0,0 days,314427.0
697,2023-03-31,LOAN_1780583248,0,0 days,296142.0
698,2023-03-31,LOAN_1758264125,0,0 days,199011.0
699,2023-03-31,LOAN_1768986125,0,0 days,343987.0
700,2023-03-31,LOAN_1780323142,0,0 days,116988.0
701,2023-03-31,LOAN_1780854680,0,0 days,102827.0
702,2023-03-31,LOAN_1781082070,0,0 days,42293.0
703,2023-03-31,LOAN_1780586198,0,0 days,58216.0
704,2023-03-31,LOAN_1780853562,0,0 days,452872.0
705,2023-03-31,LOAN_1780320900,0,0 days,180332.0
706,2023-03-31,LOAN_1757906353,0,0 days,738225.0
707,2023-12-31,LOAN_1780580860,0,0 days,453254.0
708,2023-12-31,LOAN_1781080475,0,0 days,557948.0
709,2023-12-31,LOAN_1780322837,0,0 days,557948.0
710,2023-12-31,LOAN_1781082070,0,0 days,37389.0
711,2023-12-31,LOAN_1780585930,0,0 days,69743.0
712,2023-12-31,LOAN_1780583248,0,0 days,251076.0
713,2023-12-31,LOAN_1780843743,0,0 days,418461.0
714,2023-12-31,LOAN_1780583312,0,0 days,456397.0
715,2023-12-31,LOAN_1768986125,0,0 days,283688.0
716,2023-12-31,LOAN_1758264125,0,0 days,166797.0
717,2023-12-31,LOAN_1780320900,0,0 days,156410.0
718,2023-09-30,LOAN_1780583248,0,0 days,266825.0
719,2023-09-30,LOAN_1780320900,0,0 days,165559.0
720,2023-09-30,LOAN_1780585930,0,0 days,74118.0
721,2023-09-30,LOAN_1780327505,0,0 days,769711.0
722,2023-09-30,LOAN_1780322837,0,0 days,592946.0
723,2023-09-30,LOAN_1780319080,0,0 days,237178.0
724,2023-09-30,LOAN_1780843743,0,0 days,444709.0
725,2023-09-30,LOAN_1781080475,0,0 days,592946.0
726,2023-09-30,LOAN_1768986125,0,0 days,302411.0
727,2023-09-30,LOAN_1780583312,0,0 days,557697.0
728,2023-06-30,LOAN_1780583248,0,0 days,281800.0
729,2023-06-30,LOAN_1768986125,0,0 days,322314.0
730,2023-06-30,LOAN_1780583312,0,0 days,626222.0
731,2023-06-30,LOAN_1780327505,0,0 days,798379.0
732,2023-06-30,LOAN_1780843743,0,0 days,469666.0
733,2023-06-30,LOAN_1781080475,0,0 days,626222.0
734,2023-06-30,LOAN_1757906353,0,0 days,700213.0
735,2023-06-30,LOAN_1780322837,0,0 days,626222.0
736,2023-06-30,LOAN_1780323142,0,0 days,99828.0
737,2023-06-30,LOAN_1781082070,0,0 days,41539.0
738,2023-06-30,LOAN_1780585930,0,0 days,78278.0
739,2023-06-30,LOAN_1780854680,0,0 days,97847.0
740,2023-06-30,LOAN_1780580860,0,0 days,508717.0
741,2023-06-30,LOAN_1780320900,0,0 days,174253.0
742,2023-06-30,LOAN_1758264125,0,0 days,188668.0
743,2023-06-30,LOAN_1780319080,0,0 days,250489.0
744,2023-03-31,LOAN_1780843743,0,0 days,493571.0
745,2023-03-31,LOAN_1780319080,0,0 days,263238.0
746,2023-03-31,LOAN_1780580860,0,0 days,534610.0
747,2023-03-31,LOAN_1780327505,0,0 days,820965.0
748,2023-03-31,LOAN_1780585930,0,0 days,82262.0
749,2023-03-31,LOAN_1780583312,0,0 days,658095.0
750,2023-03-31,LOAN_1781080475,0,0 days,658095.0
751,2023-03-31,LOAN_1780322837,0,0 days,658095.0
752,2023-09-30,LOAN_1780323142,0,0 days,61500.0
753,2023-09-30,LOAN_1781082070,0,0 days,39467.0
754,2023-09-30,LOAN_1757906353,0,0 days,660528.0
755,2023-09-30,LOAN_1780580860,0,0 days,481685.0
756,2023-09-30,LOAN_1758264125,0,0 days,177968.0
757,2023-12-31,LOAN_1780323142,0,0 days,20969.0
758,2023-12-31,LOAN_1757906353,0,0 days,618811.0
759,2023-12-31,LOAN_1780327505,0,0 days,739438.0
760,2023-12-31,LOAN_1780319080,0,0 days,223179.0
761,2022-12-31,LOAN_1780580860,0,0 days,559899.0
762,2022-12-31,LOAN_1780583312,0,0 days,689224.0
763,2022-12-31,LOAN_1780583248,0,0 days,310151.0
764,2022-12-31,LOAN_1780585930,0,0 days,86153.0
765,2022-12-31,LOAN_1780586198,0,0 days,60970.0
766,2022-12-31,LOAN_1780319080,0,0 days,275690.0
767,2022-12-31,LOAN_1780320900,0,0 days,185583.0
768,2022-12-31,LOAN_1780323142,0,0 days,134143.0
769,2022-12-31,LOAN_1757906353,0,0 days,775309.0
770,2022-12-31,LOAN_1780853562,5,1 - 30,481235.0
771,2022-12-31,LOAN_1780843743,0,0 days,516918.0
772,2022-12-31,LOAN_1768986125,0,0 days,360743.0
773,2022-12-31,LOAN_1780327505,0,0 days,820965.0
774,2022-12-31,LOAN_1780321831,0,0 days,137845.0
775,2022-12-31,LOAN_1780322837,0,0 days,689224.0
776,2022-12-31,LOAN_1758264125,0,0 days,209020.0
777,2022-12-31,LOAN_1781082070,0,0 days,44241.0
778,2022-12-31,LOAN_1781080475,0,0 days,689224.0
779,2022-12-31,LOAN_1780854680,0,0 days,107691.0
780,2023-09-30,LOAN_1780579502,0,0 days,839173.0
781,2023-06-30,LOAN_1780579502,0,0 days,858099.0
782,2023-03-31,LOAN_1780579502,0,0 days,883377.0
783,2023-12-31,LOAN_1780579502,0,0 days,819048.0
784,2022-12-31,LOAN_1780579502,0,0 days,911890.0
785,2023-03-31,LOAN_1753717125,86,61 - 90,470346.0
786,2023-12-31,LOAN_1780579360,0,0 days,179073.0
787,2023-06-30,LOAN_1780579360,0,0 days,200986.0
788,2023-03-31,LOAN_1780579360,0,0 days,211215.0
789,2023-09-30,LOAN_1780579360,0,0 days,190306.0
790,2022-12-31,LOAN_1753717125,0,0 days,470346.0
791,2022-12-31,LOAN_1780579360,0,0 days,221206.0
792,2023-09-30,LOAN_1795436150,0,0 days,55269.0
793,2023-06-30,LOAN_1795436150,0,0 days,63354.0
794,2023-03-31,LOAN_1795436150,0,0 days,71007.0
795,2023-12-31,LOAN_1795436150,0,0 days,46700.0
796,2022-12-31,LOAN_1795436150,0,0 days,78333.0
797,2023-09-30,LOAN_1978215700,0,0 days,35002.0
798,2023-06-30,LOAN_1978215700,0,0 days,36561.0
799,2023-03-31,LOAN_1978215700,0,0 days,38018.0
800,2023-03-31,LOAN_1429206370,0,0 days,165220.0
801,2023-03-31,LOAN_1374906154,0,0 days,11592.0
802,2023-03-31,LOAN_1487406438,0,0 days,326065.0
803,2023-12-31,LOAN_1278213447,0,0 days,34248.0
804,2023-12-31,LOAN_1278203680,0,0 days,44284.0
805,2023-12-31,LOAN_1303102125,0,0 days,70995.0
806,2023-12-31,LOAN_1278208789,0,0 days,59436.0
807,2023-09-30,LOAN_1278203680,20,1 - 30,54665.0
808,2023-09-30,LOAN_1374906154,0,0 days,8510.0
809,2023-09-30,LOAN_1278210105,0,0 days,94016.0
810,2023-09-30,LOAN_1278211081,0,0 days,143950.0
811,2023-09-30,LOAN_1303102125,0,0 days,104208.0
812,2023-09-30,LOAN_1429206370,0,0 days,125953.0
813,2023-06-30,LOAN_1278203680,0,0 days,59655.0
814,2023-06-30,LOAN_1328908693,0,0 days,85919.0
815,2023-06-30,LOAN_1374906154,0,0 days,10089.0
816,2023-06-30,LOAN_1278210105,0,0 days,131239.0
817,2023-06-30,LOAN_1429206370,0,0 days,146077.0
818,2023-06-30,LOAN_1374908549,0,0 days,28922.0
819,2023-06-30,LOAN_1487406438,0,0 days,306350.0
820,2023-06-30,LOAN_1278208789,0,0 days,142975.0
821,2023-06-30,LOAN_1303102125,0,0 days,135767.0
822,2023-06-30,LOAN_1278211081,0,0 days,164945.0
823,2023-06-30,LOAN_1278213447,0,0 days,81211.0
824,2023-03-31,LOAN_1339076148,0,0 days,29162.0
825,2023-03-31,LOAN_1374908549,0,0 days,33235.0
826,2023-03-31,LOAN_1278203680,47,31 - 60,70064.0
827,2023-03-31,LOAN_1328908693,0,0 days,101872.0
828,2023-03-31,LOAN_1303102125,0,0 days,165769.0
829,2023-03-31,LOAN_1278204739,0,0 days,3977.0
830,2023-03-31,LOAN_1278213447,0,0 days,102969.0
831,2023-03-31,LOAN_1278210105,0,0 days,166626.0
832,2023-03-31,LOAN_1278208789,0,0 days,181702.0
833,2023-03-31,LOAN_1278211081,0,0 days,184916.0
834,2023-09-30,LOAN_1278213447,0,0 days,58325.0
835,2023-09-30,LOAN_1487406438,0,0 days,285622.0
836,2023-09-30,LOAN_1278208789,0,0 days,102264.0
837,2023-09-30,LOAN_1328908693,0,0 days,69149.0
838,2023-12-31,LOAN_1429206370,0,0 days,104742.0
839,2023-12-31,LOAN_1278210105,0,0 days,54858.0
840,2023-12-31,LOAN_1487406438,0,0 days,263689.0
841,2023-12-31,LOAN_1278211081,0,0 days,121814.0
842,2023-12-31,LOAN_1374906154,0,0 days,6846.0
843,2023-12-31,LOAN_1328908693,0,0 days,51492.0
844,2022-12-31,LOAN_1328908693,0,0 days,117159.0
845,2022-12-31,LOAN_1278210105,0,0 days,200480.0
846,2022-12-31,LOAN_1487406438,0,0 days,345163.0
847,2022-12-31,LOAN_1374908549,0,0 days,37374.0
848,2022-12-31,LOAN_1278204739,0,0 days,4785.0
849,2022-12-31,LOAN_1303102125,0,0 days,194497.0
850,2022-12-31,LOAN_1278213447,0,0 days,123785.0
851,2022-12-31,LOAN_1278208789,0,0 days,218744.0
852,2022-12-31,LOAN_1374906154,0,0 days,13033.0
853,2022-12-31,LOAN_1278211081,0,0 days,204111.0
854,2022-12-31,LOAN_1429206370,0,0 days,183607.0
855,2022-12-31,LOAN_1339076148,0,0 days,33540.0
856,2022-12-31,LOAN_1278203680,0,0 days,73541.0
857,2023-12-31,LOAN_2181406377,0,0 days,992800.0
858,2023-12-31,LOAN_2154606145,0,0 days,783808.0
859,2023-03-31,LOAN_1978221560,0,0 days,587922.0
860,2023-03-31,LOAN_2007929821,0,0 days,500000.0
861,2023-12-31,LOAN_1978221560,0,0 days,506754.0
862,2023-09-30,LOAN_2007929821,0,0 days,458046.0
863,2023-09-30,LOAN_1978221560,0,0 days,535430.0
864,2023-06-30,LOAN_2007929821,0,0 days,479575.0
865,2023-06-30,LOAN_1978221560,0,0 days,562367.0
866,2023-12-31,LOAN_2007929821,0,0 days,435110.0
867,2023-12-31,LOAN_2154606408,0,0 days,52327.0
868,2023-03-31,LOAN_1723206422,0,0 days,16334.0
869,2023-12-31,LOAN_1734909277,0,0 days,19855.0
870,2023-09-30,LOAN_1734909277,0,0 days,29055.0
871,2023-06-30,LOAN_1734909277,0,0 days,37772.0
872,2023-06-30,LOAN_1723206422,83,61 - 90,16334.0
873,2023-03-31,LOAN_1734909277,0,0 days,46042.0
874,2023-09-30,LOAN_1723206422,84,61 - 90,12887.0
875,2022-12-31,LOAN_1734909277,0,0 days,53940.0
876,2022-12-31,LOAN_1723206422,0,0 days,19624.0
877,2023-03-31,LOAN_1729186152,0,0 days,412172.0
878,2023-03-31,LOAN_1734908430,0,0 days,238748.0
879,2023-03-31,LOAN_1734908719,0,0 days,171174.0
880,2023-03-31,LOAN_1732806427,0,0 days,489654.0
881,2023-03-31,LOAN_1731570125,0,0 days,292642.0
882,2023-03-31,LOAN_1732494125,0,0 days,262068.0
883,2023-03-31,LOAN_1732806348,0,0 days,460961.0
884,2023-03-31,LOAN_1734909004,137,121 - 150,468428.0
885,2023-03-31,LOAN_1734908670,0,0 days,334272.0
886,2023-03-31,LOAN_1726016145,0,0 days,165145.0
887,2023-03-31,LOAN_1726306384,0,0 days,362260.0
888,2023-03-31,LOAN_1723206428,138,121 - 150,804561.0
889,2023-03-31,LOAN_1731836154,0,0 days,469876.0
890,2023-12-31,LOAN_1734909250,0,0 days,333658.0
891,2023-12-31,LOAN_1734909209,0,0 days,559266.0
892,2023-12-31,LOAN_1726306384,0,0 days,282050.0
893,2023-12-31,LOAN_1726016145,1,1 - 30,132757.0
894,2023-12-31,LOAN_1725756125,0,0 days,251342.0
895,2023-12-31,LOAN_1729186152,0,0 days,323641.0
896,2023-12-31,LOAN_1734906396,0,0 days,341666.0
897,2023-12-31,LOAN_1734908719,0,0 days,135465.0
898,2023-12-31,LOAN_1734909004,0,0 days,468428.0
899,2023-12-31,LOAN_1734908670,0,0 days,264594.0
900,2023-12-31,LOAN_1732892125,0,0 days,337406.0
901,2023-12-31,LOAN_1734908435,0,0 days,266926.0
902,2023-12-31,LOAN_1723206428,413,180+,804561.0
903,2023-12-31,LOAN_1734908430,0,0 days,180817.0
904,2023-09-30,LOAN_1734908435,0,0 days,290888.0
905,2023-09-30,LOAN_1729186152,0,0 days,353787.0
906,2023-09-30,LOAN_1734908430,0,0 days,204825.0
907,2023-09-30,LOAN_1735056149,0,0 days,232489.0
908,2023-09-30,LOAN_1734906396,0,0 days,372336.0
909,2023-09-30,LOAN_1722266151,0,0 days,384989.0
910,2023-09-30,LOAN_1734909004,0,0 days,468428.0
911,2023-09-30,LOAN_1734908719,0,0 days,147625.0
912,2023-09-30,LOAN_1734909209,0,0 days,603039.0
913,2023-09-30,LOAN_1734908670,0,0 days,288322.0
914,2023-09-30,LOAN_1732494125,0,0 days,226038.0
915,2023-09-30,LOAN_1734909250,0,0 days,363610.0
916,2023-09-30,LOAN_1732892125,0,0 days,350093.0
917,2023-06-30,LOAN_1731570125,0,0 days,272122.0
918,2023-06-30,LOAN_1732494125,0,0 days,244233.0
919,2023-06-30,LOAN_1735056149,0,0 days,250876.0
920,2023-06-30,LOAN_1734909004,0,0 days,468428.0
921,2023-06-30,LOAN_1734908719,0,0 days,159517.0
922,2023-06-30,LOAN_1734909250,0,0 days,392900.0
923,2023-06-30,LOAN_1725756125,0,0 days,299484.0
