pp,REPORT_DATE,CONTRACT_ID,DAY_PAST_DUE,DPD_GROUP,AMT_PRINCIPAL
446,30.09.2023,LOAN_1855889125,0,0 days,"863,190"
447,30.06.2023,LOAN_1831266150,0,0 days,"85,388"
448,30.06.2023,LOAN_1855889125,0,0 days,"957,401"
449,31.03.2023,LOAN_1855889125,0,0 days,"1,045,684"
450,31.12.2022,LOAN_1831266150,0,0 days,"101,627"
451,31.12.2022,LOAN_1855889125,0,0 days,"1,129,844"
452,31.03.2023,LOAN_1832296151,0,0 days,"321,198"
453,31.12.2023,LOAN_1832296151,0,0 days,"204,253"
454,30.09.2023,LOAN_1832296151,0,0 days,"238,423"
455,30.06.2023,LOAN_1832296151,0,0 days,"270,929"
456,31.12.2022,LOAN_1832296151,0,0 days,"356,469"
457,31.03.2023,LOAN_1830046154,0,0 days,"283,150"
458,31.12.2023,LOAN_1831511125,0,0 days,"457,919"
459,31.12.2023,LOAN_1830046154,0,0 days,"250,585"
460,30.09.2023,LOAN_1830046154,0,0 days,"262,203"
461,30.09.2023,LOAN_1831511125,0,0 days,"483,757"
462,30.06.2023,LOAN_1830046154,0,0 days,"272,991"
463,30.06.2023,LOAN_1831511125,0,0 days,"508,538"
464,31.03.2023,LOAN_1831511125,0,0 days,"532,466"
465,31.12.2022,LOAN_1831511125,0,0 days,"555,967"
466,31.12.2022,LOAN_1830046154,0,0 days,"293,068"
467,31.12.2023,LOAN_2078131524,0,0 days,"73,564"
468,31.12.2023,LOAN_2116366154,0,0 days,"266,092"
469,31.12.2023,LOAN_2067936609,0,0 days,"198,132"
470,31.12.2023,LOAN_2151716145,0,0 days,"182,221"
471,30.09.2023,LOAN_2078131524,0,0 days,"86,819"
472,30.09.2023,LOAN_2067936609,0,0 days,"198,132"
473,30.09.2023,LOAN_2116366154,0,0 days,"299,282"
474,30.06.2023,LOAN_2067936609,0,0 days,"215,050"
475,31.12.2023,LOAN_2038606405,65,61 - 90,"769,965"
476,30.09.2023,LOAN_2115036146,0,0 days,"163,816"
477,30.09.2023,LOAN_2078130962,0,0 days,"603,251"
478,30.06.2023,LOAN_2038606405,0,0 days,"780,946"
479,30.09.2023,LOAN_2038606405,0,0 days,"769,965"
480,31.12.2023,LOAN_2115036146,0,0 days,"155,899"
481,31.12.2023,LOAN_2078130962,0,0 days,"575,658"
482,31.12.2023,LOAN_2067935255,0,0 days,"340,054"
483,31.12.2023,LOAN_2108899125,0,0 days,"8,634"
484,30.09.2023,LOAN_2078129090,0,0 days,"114,603"
485,30.06.2023,LOAN_2073669125,0,0 days,"70,000"
486,30.06.2023,LOAN_2067935255,0,0 days,"381,459"
487,30.09.2023,LOAN_2108899125,0,0 days,"27,966"
488,30.09.2023,LOAN_2067935255,0,0 days,"343,540"
489,30.09.2023,LOAN_2073669125,0,0 days,"59,191"
490,31.12.2023,LOAN_2073669125,0,0 days,"48,038"
491,31.12.2023,LOAN_2007930260,0,0 days,"23,316"
492,31.12.2023,LOAN_2040306442,62,61 - 90,"231,733"
493,31.12.2023,LOAN_2106107125,0,0 days,"36,393"
494,31.12.2023,LOAN_2062908693,0,0 days,"50,533"
495,30.09.2023,LOAN_2062908693,0,0 days,"61,623"
496,30.09.2023,LOAN_2007930260,0,0 days,"30,321"
497,30.06.2023,LOAN_2062908693,0,0 days,"72,552"
498,30.06.2023,LOAN_2007930260,0,0 days,"36,956"
499,30.06.2023,LOAN_2040306442,0,0 days,"270,003"
500,31.03.2023,LOAN_2007930260,0,0 days,"43,531"
501,30.09.2023,LOAN_2040306442,1,1 - 30,"246,302"
502,30.09.2023,LOAN_2106107125,0,0 days,"43,119"
503,31.12.2023,LOAN_2075908984,0,0 days,"115,945"
504,30.09.2023,LOAN_2075908984,0,0 days,"131,324"
505,31.12.2023,LOAN_2136376125,0,0 days,"955,328"
506,31.12.2023,LOAN_2156908592,0,0 days,"483,764"
507,31.12.2023,LOAN_2165306397,0,0 days,"60,690"
508,31.03.2023,LOAN_1521506347,0,0 days,"6,339"
509,30.06.2023,LOAN_1521506347,0,0 days,"1,620"
510,31.12.2022,LOAN_1521506347,0,0 days,"10,801"
511,31.03.2023,LOAN_1684908370,0,0 days,"42,456"
512,31.03.2023,LOAN_1713298125,0,0 days,"85,353"
513,30.09.2023,LOAN_1713298125,0,0 days,"40,232"
514,30.06.2023,LOAN_1713298125,0,0 days,"63,215"
515,30.06.2023,LOAN_1689706406,0,0 days,"10,776"
516,31.03.2023,LOAN_1703036151,0,0 days,"51,448"
517,31.03.2023,LOAN_1690016152,0,0 days,"80,409"
518,31.03.2023,LOAN_1689706406,0,0 days,"26,486"
519,31.12.2023,LOAN_1713298125,0,0 days,"12,886"
520,31.12.2022,LOAN_1689706406,0,0 days,"41,642"
521,31.12.2022,LOAN_1713298125,0,0 days,"106,749"
522,31.12.2022,LOAN_1690016152,0,0 days,"201,202"
523,31.12.2022,LOAN_1684908370,0,0 days,"73,070"
524,31.12.2022,LOAN_1706149125,0,0 days,"73,469"
525,31.12.2022,LOAN_1703036151,0,0 days,"69,501"
526,31.03.2023,LOAN_1978214578,0,0 days,"114,846"
527,30.09.2023,LOAN_1978214578,0,0 days,"98,809"
528,30.06.2023,LOAN_1978218662,0,0 days,"619,410"
529,30.06.2023,LOAN_1978214578,0,0 days,"107,018"
530,31.03.2023,LOAN_1978218662,0,0 days,"664,717"
531,30.09.2023,LOAN_1978218662,0,0 days,"571,897"
532,31.12.2023,LOAN_1978218662,0,0 days,"521,805"
533,31.03.2023,LOAN_1889188125,0,0 days,"816,937"
534,31.03.2023,LOAN_1910306387,0,0 days,"429,183"
535,31.03.2023,LOAN_1885416149,0,0 days,"37,993"
536,31.03.2023,LOAN_1907909336,5,1 - 30,"401,098"
537,31.03.2023,LOAN_1882106441,0,0 days,"553,685"
538,31.03.2023,LOAN_1907908953,0,0 days,"377,293"
539,31.03.2023,LOAN_1884306428,0,0 days,"146,386"
540,31.12.2023,LOAN_1889188125,0,0 days,"574,963"
541,31.12.2023,LOAN_1913103125,0,0 days,"142,549"
542,31.12.2023,LOAN_1910306387,0,0 days,"399,478"
543,31.12.2023,LOAN_1907909336,0,0 days,"300,431"
544,30.09.2023,LOAN_1910306387,0,0 days,"417,573"
545,30.09.2023,LOAN_1884306428,0,0 days,"117,693"
546,30.09.2023,LOAN_1891909343,0,0 days,"256,149"
547,30.09.2023,LOAN_1907908933,0,0 days,"264,522"
548,30.09.2023,LOAN_1889188125,0,0 days,"656,800"
549,30.09.2023,LOAN_1885416149,0,0 days,"30,545"
550,30.06.2023,LOAN_1885416149,0,0 days,"34,295"
551,30.06.2023,LOAN_1907908933,4,1 - 30,"305,809"
552,30.06.2023,LOAN_1910306387,0,0 days,"429,183"
553,30.06.2023,LOAN_1889188125,0,0 days,"737,424"
554,30.06.2023,LOAN_1884306428,0,0 days,"132,139"
555,30.06.2023,LOAN_1891909343,0,0 days,"287,592"
556,30.06.2023,LOAN_1907908953,0,0 days,"341,874"
557,30.06.2023,LOAN_1907909336,0,0 days,"367,697"
558,30.06.2023,LOAN_1882106441,0,0 days,"510,698"
559,30.06.2023,LOAN_1913103125,0,0 days,"184,259"
560,30.06.2023,LOAN_1889186146,0,0 days,"226,891"
561,31.03.2023,LOAN_1889186146,0,0 days,"251,355"
562,31.03.2023,LOAN_1891909343,0,0 days,"318,602"
563,31.03.2023,LOAN_1913103125,0,0 days,"205,508"
564,31.03.2023,LOAN_1882106376,0,0 days,"234,948"
565,31.03.2023,LOAN_1907908933,0,0 days,"326,191"
566,31.03.2023,LOAN_1898106427,0,0 days,"160,752"
567,31.03.2023,LOAN_1891908903,0,0 days,"505,172"
568,31.03.2023,LOAN_1907909076,0,0 days,"517,856"
569,30.09.2023,LOAN_1913103125,0,0 days,"162,713"
570,30.09.2023,LOAN_1882106441,0,0 days,"472,600"
571,30.09.2023,LOAN_1907908953,0,0 days,"305,959"
572,30.09.2023,LOAN_1907909336,0,0 days,"335,047"
573,30.09.2023,LOAN_1889186146,0,0 days,"202,084"
574,31.12.2023,LOAN_1907908953,0,0 days,"269,501"
575,31.12.2023,LOAN_1884306428,0,0 days,"103,029"
576,31.12.2023,LOAN_1882106441,0,0 days,"433,904"
577,31.12.2023,LOAN_1889186146,0,0 days,"176,904"
578,31.12.2023,LOAN_1885416149,0,0 days,"26,739"
579,31.12.2023,LOAN_1891909343,0,0 days,"224,232"
580,31.12.2022,LOAN_1889186146,0,0 days,"275,559"
581,31.12.2022,LOAN_1907909336,0,0 days,"432,786"
582,31.12.2022,LOAN_1885416149,0,0 days,"41,651"
583,31.12.2022,LOAN_1913103125,0,0 days,"226,329"
584,31.12.2022,LOAN_1882106441,0,0 days,"607,001"
585,31.12.2022,LOAN_1898106427,0,0 days,"172,761"
586,31.12.2022,LOAN_1882106376,0,0 days,"257,075"
587,31.12.2022,LOAN_1907908933,0,0 days,"356,489"
588,31.12.2022,LOAN_1907909176,0,0 days,"475,020"
589,31.12.2022,LOAN_1889188125,0,0 days,"895,603"
590,31.12.2022,LOAN_1891909343,0,0 days,"349,285"
591,31.12.2022,LOAN_1907909076,0,0 days,"565,957"
592,31.12.2022,LOAN_1910306387,0,0 days,"429,183"
593,31.12.2022,LOAN_1891908903,0,0 days,"553,823"
594,31.12.2022,LOAN_1884306428,0,0 days,"160,481"
595,31.12.2022,LOAN_1907908953,0,0 days,"412,650"
596,30.09.2023,LOAN_2078130342,0,0 days,"27,507"
597,30.09.2023,LOAN_2078130645,0,0 days,"31,254"
598,30.09.2023,LOAN_2078133194,0,0 days,"7,745"
599,31.12.2023,LOAN_2062908715,0,0 days,"946,649"
600,31.12.2023,LOAN_2067935594,0,0 days,"132,146"
601,31.12.2023,LOAN_2078132414,0,0 days,"599,954"
602,31.12.2023,LOAN_2047806381,0,0 days,"377,182"
603,31.12.2023,LOAN_2052586149,0,0 days,"883,132"
604,30.09.2023,LOAN_2029909147,0,0 days,"1,807,997"
605,30.09.2023,LOAN_2075909213,0,0 days,"391,568"
606,30.09.2023,LOAN_2078132414,0,0 days,"624,627"
607,30.09.2023,LOAN_2067936998,0,0 days,"235,744"
608,30.09.2023,LOAN_2065106409,0,0 days,"675,710"
609,30.09.2023,LOAN_2052586149,0,0 days,"906,228"
610,30.09.2023,LOAN_2078129027,0,0 days,"613,938"
611,30.09.2023,LOAN_2075908978,0,0 days,"75,823"
612,30.06.2023,LOAN_2067935594,0,0 days,"139,365"
613,30.06.2023,LOAN_2062908715,0,0 days,"998,360"
614,30.06.2023,LOAN_2029909147,0,0 days,"1,887,304"
615,30.06.2023,LOAN_2052586149,0,0 days,"927,818"
616,30.06.2023,LOAN_2067936998,0,0 days,"248,378"
617,30.06.2023,LOAN_2065106409,0,0 days,"694,896"
618,30.06.2023,LOAN_2047806381,0,0 days,"438,201"
619,30.06.2023,LOAN_2055926145,0,0 days,"293,345"
620,30.09.2023,LOAN_2062908715,0,0 days,"970,795"
621,30.09.2023,LOAN_2067935594,0,0 days,"135,517"
622,30.09.2023,LOAN_2047806381,0,0 days,"382,978"
623,30.09.2023,LOAN_2078129909,0,0 days,"456,454"
624,30.09.2023,LOAN_2055926145,0,0 days,"286,519"
625,31.12.2023,LOAN_2078129909,0,0 days,"449,977"
626,31.12.2023,LOAN_2055926145,0,0 days,"286,519"
627,31.12.2023,LOAN_2067936998,0,0 days,"228,530"
628,31.12.2023,LOAN_2065106409,0,0 days,"658,903"
629,31.12.2023,LOAN_2029909147,0,0 days,"1,728,200"
630,31.12.2023,LOAN_2078129027,0,0 days,"599,009"
631,31.12.2023,LOAN_2101796149,0,0 days,"429,154"
632,30.09.2023,LOAN_2100676153,0,0 days,"192,601"
633,30.09.2023,LOAN_2101796149,0,0 days,"463,441"
634,30.09.2023,LOAN_2075908624,0,0 days,"96,217"
635,31.12.2023,LOAN_2100676153,0,0 days,"159,175"
636,31.12.2023,LOAN_2075908624,0,0 days,"79,947"
637,30.09.2023,LOAN_2085328125,0,0 days,"267,026"
638,31.12.2023,LOAN_2085328125,0,0 days,"258,302"
639,31.12.2023,LOAN_2029906425,0,0 days,"715,423"
640,30.09.2023,LOAN_2029906425,0,0 days,"729,901"
641,30.06.2023,LOAN_2029906425,0,0 days,"743,355"
642,31.03.2023,LOAN_1745366125,0,0 days,1
643,31.03.2023,LOAN_1750656147,0,0 days,"11,514"
644,30.06.2023,LOAN_1745366125,4,1 - 30,0
645,31.12.2022,LOAN_1745366125,0,0 days,"37,796"
646,31.12.2022,LOAN_1750656147,0,0 days,"16,870"
647,31.03.2023,LOAN_1749136153,0,0 days,"573,013"
648,30.09.2023,LOAN_1749136153,0,0 days,"510,038"
649,30.06.2023,LOAN_1749136153,0,0 days,"542,176"
650,31.12.2023,LOAN_1749136153,0,0 days,"476,334"
651,31.12.2022,LOAN_1749136153,0,0 days,"603,106"
652,31.03.2023,LOAN_1780853565,0,0 days,"18,943"
653,31.03.2023,LOAN_1780856565,0,0 days,"18,564"
654,31.12.2022,LOAN_1781084472,0,0 days,"15,200"
655,31.12.2022,LOAN_1780856565,0,0 days,"36,186"
656,31.12.2022,LOAN_1780853565,0,0 days,"36,924"
657,31.03.2023,LOAN_1780318713,0,0 days,"311,155"
658,30.09.2023,LOAN_1780318713,0,0 days,"278,218"
659,30.06.2023,LOAN_1780318713,0,0 days,"294,965"
660,31.12.2023,LOAN_1780318713,0,0 days,"260,801"
661,31.12.2022,LOAN_1780318713,0,0 days,"327,033"
662,31.03.2023,LOAN_1780328344,0,0 days,"16,310"
663,31.03.2023,LOAN_1780323994,0,0 days,"3,256"
664,31.12.2022,LOAN_1780585111,0,0 days,"19,953"
665,31.12.2022,LOAN_1780328344,0,0 days,"32,088"
666,31.12.2022,LOAN_1780323994,0,0 days,"6,403"
667,31.03.2023,LOAN_1780580429,282,180+,"863,247"
668,31.03.2023,LOAN_1780580330,0,0 days,"128,898"
669,31.03.2023,LOAN_1781083620,0,0 days,"18,781"
670,31.12.2023,LOAN_1781083620,0,0 days,"15,866"
671,31.12.2023,LOAN_1780580429,557,180+,"810,010"
672,31.12.2023,LOAN_1780580330,0,0 days,"108,880"
673,31.12.2023,LOAN_1780318423,0,0 days,"690,263"
674,30.09.2023,LOAN_1780318423,0,0 days,"734,464"
675,30.09.2023,LOAN_1780580429,465,180+,"817,960"
676,30.09.2023,LOAN_1767806369,0,0 days,"371,055"
677,30.09.2023,LOAN_1780580330,0,0 days,"115,852"
678,30.06.2023,LOAN_1780580429,373,180+,"852,498"
679,30.06.2023,LOAN_1780325936,8,1 - 30,"686,461"
680,30.06.2023,LOAN_1781083620,0,0 days,"17,851"
681,30.06.2023,LOAN_1780580330,0,0 days,"122,506"
682,30.06.2023,LOAN_1780318423,0,0 days,"776,645"
683,30.06.2023,LOAN_1767806369,0,0 days,"388,367"
684,31.03.2023,LOAN_1780581131,0,0 days,"552,137"
685,31.03.2023,LOAN_1780325936,0,0 days,"709,872"
686,31.03.2023,LOAN_1767806369,0,0 days,"409,265"
687,31.03.2023,LOAN_1780318423,0,0 days,"817,169"
688,30.09.2023,LOAN_1781083620,3,1 - 30,"17,206"
689,31.12.2023,LOAN_1767806369,0,0 days,"361,945"
690,31.12.2022,LOAN_1780580429,192,180+,"870,356"
691,31.12.2022,LOAN_1780580330,0,0 days,"135,149"
692,31.12.2022,LOAN_1767806369,0,0 days,"429,691"
693,31.12.2022,LOAN_1780581131,0,0 days,"578,913"
694,31.12.2022,LOAN_1780325936,0,0 days,"744,297"
695,31.12.2022,LOAN_1780318423,0,0 days,"856,798"
696,31.12.2022,LOAN_1781083620,0,0 days,"314,427"
697,31.03.2023,LOAN_1780583248,0,0 days,"296,142"
698,31.03.2023,LOAN_1758264125,0,0 days,"199,011"
699,31.03.2023,LOAN_1768986125,0,0 days,"343,987"
700,31.03.2023,LOAN_1780323142,0,0 days,"116,988"
701,31.03.2023,LOAN_1780854680,0,0 days,"102,827"
702,31.03.2023,LOAN_1781082070,0,0 days,"42,293"
703,31.03.2023,LOAN_1780586198,0,0 days,"58,216"
704,31.03.2023,LOAN_1780853562,0,0 days,"452,872"
705,31.03.2023,LOAN_1780320900,0,0 days,"180,332"
706,31.03.2023,LOAN_1757906353,0,0 days,"738,225"
707,31.12.2023,LOAN_1780580860,0,0 days,"453,254"
708,31.12.2023,LOAN_1781080475,0,0 days,"557,948"
709,31.12.2023,LOAN_1780322837,0,0 days,"557,948"
710,31.12.2023,LOAN_1781082070,0,0 days,"37,389"
711,31.12.2023,LOAN_1780585930,0,0 days,"69,743"
712,31.12.2023,LOAN_1780583248,0,0 days,"251,076"
713,31.12.2023,LOAN_1780843743,0,0 days,"418,461"
714,31.12.2023,LOAN_1780583312,0,0 days,"456,397"
715,31.12.2023,LOAN_1768986125,0,0 days,"283,688"
716,31.12.2023,LOAN_1758264125,0,0 days,"166,797"
717,31.12.2023,LOAN_1780320900,0,0 days,"156,410"
718,30.09.2023,LOAN_1780583248,0,0 days,"266,825"
719,30.09.2023,LOAN_1780320900,0,0 days,"165,559"
720,30.09.2023,LOAN_1780585930,0,0 days,"74,118"
721,30.09.2023,LOAN_1780327505,0,0 days,"769,711"
722,30.09.2023,LOAN_1780322837,0,0 days,"592,946"
723,30.09.2023,LOAN_1780319080,0,0 days,"237,178"
724,30.09.2023,LOAN_1780843743,0,0 days,"444,709"
725,30.09.2023,LOAN_1781080475,0,0 days,"592,946"
726,30.09.2023,LOAN_1768986125,0,0 days,"302,411"
727,30.09.2023,LOAN_1780583312,0,0 days,"557,697"
728,30.06.2023,LOAN_1780583248,0,0 days,"281,800"
729,30.06.2023,LOAN_1768986125,0,0 days,"322,314"
730,30.06.2023,LOAN_1780583312,0,0 days,"626,222"
731,30.06.2023,LOAN_1780327505,0,0 days,"798,379"
732,30.06.2023,LOAN_1780843743,0,0 days,"469,666"
733,30.06.2023,LOAN_1781080475,0,0 days,"626,222"
734,30.06.2023,LOAN_1757906353,0,0 days,"700,213"
735,30.06.2023,LOAN_1780322837,0,0 days,"626,222"
736,30.06.2023,LOAN_1780323142,0,0 days,"99,828"
737,30.06.2023,LOAN_1781082070,0,0 days,"41,539"
738,30.06.2023,LOAN_1780585930,0,0 days,"78,278"
739,30.06.2023,LOAN_1780854680,0,0 days,"97,847"
740,30.06.2023,LOAN_1780580860,0,0 days,"508,717"
741,30.06.2023,LOAN_1780320900,0,0 days,"174,253"
742,30.06.2023,LOAN_1758264125,0,0 days,"188,668"
743,30.06.2023,LOAN_1780319080,0,0 days,"250,489"
744,31.03.2023,LOAN_1780843743,0,0 days,"493,571"
745,31.03.2023,LOAN_1780319080,0,0 days,"263,238"
746,31.03.2023,LOAN_1780580860,0,0 days,"534,610"
747,31.03.2023,LOAN_1780327505,0,0 days,"820,965"
748,31.03.2023,LOAN_1780585930,0,0 days,"82,262"
749,31.03.2023,LOAN_1780583312,0,0 days,"658,095"
750,31.03.2023,LOAN_1781080475,0,0 days,"658,095"
751,31.03.2023,LOAN_1780322837,0,0 days,"658,095"
752,30.09.2023,LOAN_1780323142,0,0 days,"61,500"
753,30.09.2023,LOAN_1781082070,0,0 days,"39,467"
754,30.09.2023,LOAN_1757906353,0,0 days,"660,528"
755,30.09.2023,LOAN_1780580860,0,0 days,"481,685"
756,30.09.2023,LOAN_1758264125,0,0 days,"177,968"
757,31.12.2023,LOAN_1780323142,0,0 days,"20,969"
758,31.12.2023,LOAN_1757906353,0,0 days,"618,811"
759,31.12.2023,LOAN_1780327505,0,0 days,"739,438"
760,31.12.2023,LOAN_1780319080,0,0 days,"223,179"
761,31.12.2022,LOAN_1780580860,0,0 days,"559,899"
762,31.12.2022,LOAN_1780583312,0,0 days,"689,224"
763,31.12.2022,LOAN_1780583248,0,0 days,"310,151"
764,31.12.2022,LOAN_1780585930,0,0 days,"86,153"
765,31.12.2022,LOAN_1780586198,0,0 days,"60,970"
766,31.12.2022,LOAN_1780319080,0,0 days,"275,690"
767,31.12.2022,LOAN_1780320900,0,0 days,"185,583"
768,31.12.2022,LOAN_1780323142,0,0 days,"134,143"
769,31.12.2022,LOAN_1757906353,0,0 days,"775,309"
770,31.12.2022,LOAN_1780853562,5,1 - 30,"481,235"
771,31.12.2022,LOAN_1780843743,0,0 days,"516,918"
772,31.12.2022,LOAN_1768986125,0,0 days,"360,743"
773,31.12.2022,LOAN_1780327505,0,0 days,"820,965"
774,31.12.2022,LOAN_1780321831,0,0 days,"137,845"
775,31.12.2022,LOAN_1780322837,0,0 days,"689,224"
776,31.12.2022,LOAN_1758264125,0,0 days,"209,020"
777,31.12.2022,LOAN_1781082070,0,0 days,"44,241"
778,31.12.2022,LOAN_1781080475,0,0 days,"689,224"
779,31.12.2022,LOAN_1780854680,0,0 days,"107,691"
780,30.09.2023,LOAN_1780579502,0,0 days,"839,173"
781,30.06.2023,LOAN_1780579502,0,0 days,"858,099"
782,31.03.2023,LOAN_1780579502,0,0 days,"883,377"
783,31.12.2023,LOAN_1780579502,0,0 days,"819,048"
784,31.12.2022,LOAN_1780579502,0,0 days,"911,890"
785,31.03.2023,LOAN_1753717125,86,61 - 90,"470,346"
786,31.12.2023,LOAN_1780579360,0,0 days,"179,073"
787,30.06.2023,LOAN_1780579360,0,0 days,"200,986"
788,31.03.2023,LOAN_1780579360,0,0 days,"211,215"
789,30.09.2023,LOAN_1780579360,0,0 days,"190,306"
790,31.12.2022,LOAN_1753717125,0,0 days,"470,346"
791,31.12.2022,LOAN_1780579360,0,0 days,"221,206"
792,30.09.2023,LOAN_1795436150,0,0 days,"55,269"
793,30.06.2023,LOAN_1795436150,0,0 days,"63,354"
794,31.03.2023,LOAN_1795436150,0,0 days,"71,007"
795,31.12.2023,LOAN_1795436150,0,0 days,"46,700"
796,31.12.2022,LOAN_1795436150,0,0 days,"78,333"
797,30.09.2023,LOAN_1978215700,0,0 days,"35,002"
798,30.06.2023,LOAN_1978215700,0,0 days,"36,561"
799,31.03.2023,LOAN_1978215700,0,0 days,"38,018"
800,31.03.2023,LOAN_1429206370,0,0 days,"165,220"
801,31.03.2023,LOAN_1374906154,0,0 days,"11,592"
802,31.03.2023,LOAN_1487406438,0,0 days,"326,065"
803,31.12.2023,LOAN_1278213447,0,0 days,"34,248"
804,31.12.2023,LOAN_1278203680,0,0 days,"44,284"
805,31.12.2023,LOAN_1303102125,0,0 days,"70,995"
806,31.12.2023,LOAN_1278208789,0,0 days,"59,436"
807,30.09.2023,LOAN_1278203680,20,1 - 30,"54,665"
808,30.09.2023,LOAN_1374906154,0,0 days,"8,510"
809,30.09.2023,LOAN_1278210105,0,0 days,"94,016"
810,30.09.2023,LOAN_1278211081,0,0 days,"143,950"
811,30.09.2023,LOAN_1303102125,0,0 days,"104,208"
812,30.09.2023,LOAN_1429206370,0,0 days,"125,953"
813,30.06.2023,LOAN_1278203680,0,0 days,"59,655"
814,30.06.2023,LOAN_1328908693,0,0 days,"85,919"
815,30.06.2023,LOAN_1374906154,0,0 days,"10,089"
816,30.06.2023,LOAN_1278210105,0,0 days,"131,239"
817,30.06.2023,LOAN_1429206370,0,0 days,"146,077"
818,30.06.2023,LOAN_1374908549,0,0 days,"28,922"
819,30.06.2023,LOAN_1487406438,0,0 days,"306,350"
820,30.06.2023,LOAN_1278208789,0,0 days,"142,975"
821,30.06.2023,LOAN_1303102125,0,0 days,"135,767"
822,30.06.2023,LOAN_1278211081,0,0 days,"164,945"
823,30.06.2023,LOAN_1278213447,0,0 days,"81,211"
824,31.03.2023,LOAN_1339076148,0,0 days,"29,162"
825,31.03.2023,LOAN_1374908549,0,0 days,"33,235"
826,31.03.2023,LOAN_1278203680,47,31 - 60,"70,064"
827,31.03.2023,LOAN_1328908693,0,0 days,"101,872"
828,31.03.2023,LOAN_1303102125,0,0 days,"165,769"
829,31.03.2023,LOAN_1278204739,0,0 days,"3,977"
830,31.03.2023,LOAN_1278213447,0,0 days,"102,969"
831,31.03.2023,LOAN_1278210105,0,0 days,"166,626"
832,31.03.2023,LOAN_1278208789,0,0 days,"181,702"
833,31.03.2023,LOAN_1278211081,0,0 days,"184,916"
834,30.09.2023,LOAN_1278213447,0,0 days,"58,325"
835,30.09.2023,LOAN_1487406438,0,0 days,"285,622"
836,30.09.2023,LOAN_1278208789,0,0 days,"102,264"
837,30.09.2023,LOAN_1328908693,0,0 days,"69,149"
838,31.12.2023,LOAN_1429206370,0,0 days,"104,742"
839,31.12.2023,LOAN_1278210105,0,0 days,"54,858"
840,31.12.2023,LOAN_1487406438,0,0 days,"263,689"
841,31.12.2023,LOAN_1278211081,0,0 days,"121,814"
842,31.12.2023,LOAN_1374906154,0,0 days,"6,846"
843,31.12.2023,LOAN_1328908693,0,0 days,"51,492"
844,31.12.2022,LOAN_1328908693,0,0 days,"117,159"
845,31.12.2022,LOAN_1278210105,0,0 days,"200,480"
846,31.12.2022,LOAN_1487406438,0,0 days,"345,163"
847,31.12.2022,LOAN_1374908549,0,0 days,"37,374"
848,31.12.2022,LOAN_1278204739,0,0 days,"4,785"
849,31.12.2022,LOAN_1303102125,0,0 days,"194,497"
850,31.12.2022,LOAN_1278213447,0,0 days,"123,785"
851,31.12.2022,LOAN_1278208789,0,0 days,"218,744"
852,31.12.2022,LOAN_1374906154,0,0 days,"13,033"
853,31.12.2022,LOAN_1278211081,0,0 days,"204,111"
854,31.12.2022,LOAN_1429206370,0,0 days,"183,607"
855,31.12.2022,LOAN_1339076148,0,0 days,"33,540"
856,31.12.2022,LOAN_1278203680,0,0 days,"73,541"
857,31.12.2023,LOAN_2181406377,0,0 days,"992,800"
858,31.12.2023,LOAN_2154606145,0,0 days,"783,808"
859,31.03.2023,LOAN_1978221560,0,0 days,"587,922"
860,31.03.2023,LOAN_2007929821,0,0 days,"500,000"
861,31.12.2023,LOAN_1978221560,0,0 days,"506,754"
862,30.09.2023,LOAN_2007929821,0,0 days,"458,046"
863,30.09.2023,LOAN_1978221560,0,0 days,"535,430"
864,30.06.2023,LOAN_2007929821,0,0 days,"479,575"
865,30.06.2023,LOAN_1978221560,0,0 days,"562,367"
866,31.12.2023,LOAN_2007929821,0,0 days,"435,110"
867,31.12.2023,LOAN_2154606408,0,0 days,"52,327"
868,31.03.2023,LOAN_1723206422,0,0 days,"16,334"
869,31.12.2023,LOAN_1734909277,0,0 days,"19,855"
870,30.09.2023,LOAN_1734909277,0,0 days,"29,055"
871,30.06.2023,LOAN_1734909277,0,0 days,"37,772"
872,30.06.2023,LOAN_1723206422,83,61 - 90,"16,334"
873,31.03.2023,LOAN_1734909277,0,0 days,"46,042"
874,30.09.2023,LOAN_1723206422,84,61 - 90,"12,887"
875,31.12.2022,LOAN_1734909277,0,0 days,"53,940"
876,31.12.2022,LOAN_1723206422,0,0 days,"19,624"
877,31.03.2023,LOAN_1729186152,0,0 days,"412,172"
878,31.03.2023,LOAN_1734908430,0,0 days,"238,748"
879,31.03.2023,LOAN_1734908719,0,0 days,"171,174"
880,31.03.2023,LOAN_1732806427,0,0 days,"489,654"
881,31.03.2023,LOAN_1731570125,0,0 days,"292,642"
882,31.03.2023,LOAN_1732494125,0,0 days,"262,068"
883,31.03.2023,LOAN_1732806348,0,0 days,"460,961"
884,31.03.2023,LOAN_1734909004,137,121 - 150,"468,428"
885,31.03.2023,LOAN_1734908670,0,0 days,"334,272"
886,31.03.2023,LOAN_1726016145,0,0 days,"165,145"
887,31.03.2023,LOAN_1726306384,0,0 days,"362,260"
888,31.03.2023,LOAN_1723206428,138,121 - 150,"804,561"
889,31.03.2023,LOAN_1731836154,0,0 days,"469,876"
890,31.12.2023,LOAN_1734909250,0,0 days,"333,658"
891,31.12.2023,LOAN_1734909209,0,0 days,"559,266"
892,31.12.2023,LOAN_1726306384,0,0 days,"282,050"
893,31.12.2023,LOAN_1726016145,1,1 - 30,"132,757"
